Basin,CycloneID,Longitude,Latitude,DateTime,WindSpeed,PressureDrop,Pressure
EPAC,200813E,-113.1,20.7,2008090918,40.0,56.3,1000.0
EPAC,200813E,-113.1,20.9,2008090921,38.0,56.3,1001.0
EPAC,200813E,-113.1,21.1,2008091000,35.0,56.3,1002.0
EPAC,200813E,-112.3,22.2,2008091015,30.0,0.0,1002.0
EPAC,200813E,-111.4,22.7,2008091100,30.0,0.0,1002.0
EPAC,200814E,-116.8,17.3,2008100115,45.0,26.3,1000.0
EPAC,200814E,-117.5,17.6,2008100118,45.0,30.0,1000.0
EPAC,200814E,-118.1,17.7,2008100121,45.0,30.0,1000.0
EPAC,200814E,-118.6,17.8,2008100200,45.0,30.0,1000.0
EPAC,200814E,-120.3,17.9,2008100215,45.0,45.0,1000.0
EPAC,200814E,-120.6,17.8,2008100218,45.0,45.0,1000.0
EPAC,200814E,-120.8,17.8,2008100221,45.0,45.0,1000.0
EPAC,200814E,-121.1,17.7,2008100300,45.0,45.0,1000.0
EPAC,200814E,-122.0,17.6,2008100315,63.0,58.1,989.0
EPAC,200814E,-122.1,17.6,2008100318,65.0,63.8,987.0
EPAC,200814E,-122.2,17.6,2008100321,68.0,63.8,986.0
EPAC,200814E,-122.2,17.7,2008100400,70.0,63.8,984.0
EPAC,200814E,-122.1,18.2,2008100415,60.0,63.8,990.0
EPAC,200814E,-122.1,18.4,2008100421,50.0,63.8,996.0
EPAC,200814E,-122.1,18.5,2008100500,45.0,63.8,1000.0
EPAC,200814E,-122.3,18.8,2008100515,38.0,58.8,1003.0
EPAC,200814E,-122.7,18.7,2008100521,35.0,40.6,1004.0
EPAC,200814E,-122.8,18.7,2008100600,35.0,23.8,1004.0
EPAC,200814E,-123.4,18.8,2008100615,28.0,0.0,1007.0
EPAC,200814E,-123.6,18.9,2008100618,25.0,0.0,1007.0
EPAC,200814E,-123.8,18.9,2008100621,25.0,0.0,1007.0
EPAC,200814E,-124.1,18.8,2008100700,25.0,0.0,1007.0
EPAC,200814E,-125.3,17.9,2008100715,25.0,0.0,1008.0
EPAC,200814E,-125.7,17.6,2008100721,25.0,0.0,1009.0
EPAC,200814E,-125.8,17.5,2008100800,25.0,0.0,1009.0
EPAC,200814E,-126.9,17.0,2008100815,25.0,0.0,1009.0
EPAC,200814E,-127.3,16.6,2008100900,25.0,0.0,1009.0
EPAC,200814E,-127.4,15.8,2008100915,25.0,0.0,1009.0
EPAC,200814E,-127.2,15.4,2008100921,25.0,0.0,1009.0
EPAC,200814E,-127.0,15.2,2008101000,25.0,0.0,1009.0
EPAC,200814E,-125.7,13.9,2008101015,25.0,0.0,1009.0
EPAC,200814E,-125.4,13.7,2008101018,25.0,0.0,1009.0
EPAC,200814E,-125.2,13.4,2008101021,25.0,0.0,1009.0
EPAC,200814E,-124.9,13.1,2008101100,25.0,0.0,1009.0
EPAC,200814E,-123.8,12.1,2008101115,23.0,0.0,1010.0
EPAC,200814E,-123.5,12.0,2008101118,20.0,0.0,1010.0
EPAC,200814E,-123.3,12.0,2008101121,20.0,0.0,1010.0
EPAC,200814E,-123.0,12.0,2008101200,20.0,0.0,1010.0
EPAC,200814E,-122.6,11.6,2008101215,20.0,0.0,1010.0
EPAC,200814E,-122.7,11.6,2008101218,20.0,0.0,1010.0
EPAC,200814E,-122.8,11.6,2008101221,20.0,0.0,1010.0
EPAC,200814E,-123.0,11.7,2008101300,20.0,0.0,1010.0
EPAC,200814E,-123.6,11.8,2008101315,15.0,0.0,1011.0
EPAC,200814E,-124.0,11.7,2008101400,20.0,0.0,1010.0
EPAC,200814E,-124.3,11.5,2008101415,20.0,0.0,1010.0
EPAC,200814E,-124.5,11.5,2008101418,20.0,0.0,1010.0
EPAC,200814E,-124.8,11.5,2008101500,20.0,0.0,1010.0
EPAC,200814E,-125.7,11.1,2008101515,20.0,0.0,1010.0
EPAC,200814E,-126.3,11.0,2008101521,23.0,0.0,1010.0
EPAC,200814E,-126.6,11.0,2008101600,25.0,0.0,1009.0
EPAC,200814E,-128.1,10.9,2008101615,25.0,0.0,1009.0
EPAC,200814E,-128.8,10.9,2008101621,25.0,0.0,1009.0
EPAC,200814E,-129.2,10.9,2008101700,25.0,0.0,1009.0
EPAC,200814E,-131.4,11.2,2008101715,25.0,0.0,1009.0
EPAC,200814E,-131.9,11.2,2008101718,25.0,0.0,1009.0
EPAC,200814E,-132.4,11.1,2008101721,25.0,0.0,1009.0
EPAC,200814E,-132.9,11.0,2008101800,25.0,0.0,1009.0
EPAC,200814E,-135.4,10.8,2008101815,25.0,0.0,1009.0
EPAC,200814E,-137.0,10.6,2008101900,25.0,0.0,1009.0
EPAC,200815E,-99.1,13.5,2008100400,30.0,0.0,1006.0
EPAC,200815E,-100.6,14.1,2008100500,35.0,30.0,1005.0
EPAC,200815E,-102.1,13.9,2008100515,50.0,52.5,1000.0
EPAC,200815E,-102.7,13.9,2008100521,50.0,54.4,1000.0
EPAC,200815E,-103.0,13.9,2008100600,50.0,52.5,1000.0
EPAC,200815E,-104.6,14.3,2008100615,58.0,63.1,992.0
EPAC,200815E,-104.9,14.4,2008100618,60.0,58.8,990.0
EPAC,200815E,-105.2,14.5,2008100621,60.0,56.9,989.0
EPAC,200815E,-105.4,14.6,2008100700,60.0,55.0,988.0
EPAC,200815E,-108.2,15.4,2008100721,83.0,82.5,975.0
EPAC,200815E,-108.6,15.5,2008100800,90.0,82.5,970.0
EPAC,200815E,-110.6,16.3,2008100815,113.0,113.1,949.0
EPAC,200815E,-111.6,16.8,2008100900,110.0,101.3,948.0
EPAC,200815E,-112.7,17.8,2008100915,78.0,108.8,967.0
EPAC,200815E,-112.9,18.3,2008100921,70.0,110.0,973.0
EPAC,200815E,-113.1,18.6,2008101000,70.0,110.0,973.0
EPAC,200815E,-113.5,20.4,2008101015,78.0,102.5,969.0
EPAC,200815E,-113.5,20.9,2008101018,80.0,102.5,968.0
EPAC,200815E,-113.3,21.4,2008101021,85.0,102.5,964.0
EPAC,200815E,-113.2,21.8,2008101100,90.0,102.5,960.0
EPAC,200815E,-111.8,24.1,2008101115,93.0,104.4,956.0
EPAC,200815E,-111.4,24.6,2008101118,90.0,108.8,957.0
EPAC,200815E,-110.8,25.2,2008101121,85.0,108.8,959.0
EPAC,200815E,-110.2,25.8,2008101200,80.0,108.8,961.0
EPAC,200816E,-89.4,11.7,2008100812,25.0,0.0,1006.0
EPAC,200816E,-90.0,11.8,2008100815,28.0,0.0,1006.0
EPAC,200816E,-94.3,12.9,2008100915,45.0,36.9,1000.0
EPAC,200816E,-95.1,13.3,2008100921,45.0,40.0,1000.0
EPAC,200816E,-95.4,13.5,2008101000,45.0,41.3,1000.0
EPAC,200816E,-97.4,14.6,2008101015,50.0,45.0,997.0
EPAC,200816E,-97.9,15.0,2008101018,50.0,45.0,997.0
EPAC,200816E,-98.4,15.4,2008101021,50.0,45.0,997.0
EPAC,200816E,-98.9,15.7,2008101100,50.0,45.0,997.0
EPAC,200816E,-101.8,17.1,2008101115,48.0,40.6,1001.0
EPAC,200816E,-102.3,17.4,2008101118,45.0,36.3,1004.0
EPAC,200816E,-102.9,17.6,2008101121,40.0,25.6,1005.0
EPAC,200816E,-103.5,17.8,2008101200,35.0,15.0,1005.0
EPAC,200816E,-104.4,18.5,2008101215,25.0,0.0,1007.0
EPAC,200816E,-104.5,18.6,2008101218,25.0,0.0,1007.0
EPAC,200816E,-104.6,18.5,2008101221,25.0,0.0,1007.0
EPAC,200816E,-104.6,18.4,2008101300,25.0,0.0,1007.0
EPAC,200817E,-105.0,13.4,2008102315,30.0,0.0,1008.0
EPAC,200817E,-105.2,14.1,2008102321,30.0,0.0,1008.0
EPAC,200817E,-105.4,14.4,2008102400,30.0,0.0,1008.0
EPAC,200817E,-106.7,15.5,2008102415,28.0,0.0,1008.0
EPAC,200817E,-106.9,15.7,2008102418,25.0,0.0,1008.0
EPAC,200817E,-107.5,16.1,2008102500,25.0,0.0,1009.0
EPAC,200817E,-109.3,16.7,2008102515,25.0,0.0,1009.0
EPAC,200817E,-109.7,16.7,2008102518,25.0,0.0,1009.0
EPAC,200817E,-110.1,16.6,2008102521,25.0,0.0,1009.0
EPAC,200817E,-110.4,16.6,2008102600,25.0,0.0,1009.0
EPAC,200817E,-112.2,16.3,2008102615,23.0,0.0,1010.0
EPAC,200817E,-113.2,16.1,2008102621,20.0,0.0,1010.0
EPAC,200817E,-113.8,16.1,2008102700,20.0,0.0,1010.0
EPAC,200817E,-116.8,16.0,2008102715,20.0,0.0,1010.0
EPAC,200818E,-108.7,8.4,2008110215,28.0,0.0,1007.0
EPAC,200818E,-109.3,8.6,2008110218,30.0,0.0,1006.0
EPAC,200818E,-109.9,8.6,2008110221,33.0,12.5,1006.0
EPAC,200818E,-110.5,8.7,2008110300,35.0,25.0,1005.0
EPAC,200818E,-113.3,8.8,2008110315,38.0,16.9,1004.0
EPAC,200818E,-114.4,9.2,2008110321,35.0,15.0,1004.0
EPAC,200818E,-114.9,9.4,2008110400,35.0,15.0,1004.0
EPAC,200818E,-117.7,9.7,2008110415,38.0,15.0,1004.0
EPAC,200818E,-118.8,9.7,2008110421,33.0,7.5,1005.0
EPAC,200818E,-119.4,9.7,2008110500,30.0,0.0,1005.0
EPAC,201407E,-179.8,14.5,2014080706,130.0,100.0,926.0
WPAC,200301W,179.0,1.9,2003011118,15.0,0.0,1006.0
WPAC,200301W,178.8,1.9,2003011121,15.0,0.0,1006.0
WPAC,200301W,178.5,1.8,2003011200,15.0,0.0,1006.0
WPAC,200301W,178.2,1.7,2003011203,15.0,0.0,1006.0
WPAC,200301W,178.0,1.6,2003011206,15.0,0.0,1006.0
WPAC,200301W,177.2,1.6,2003011218,15.0,0.0,1006.0
WPAC,200301W,177.0,1.8,2003011221,15.0,0.0,1006.0
WPAC,200301W,176.8,1.9,2003011300,15.0,0.0,1006.0
WPAC,200301W,176.5,2.1,2003011303,15.0,0.0,1006.0
WPAC,200301W,176.2,2.4,2003011306,15.0,0.0,1006.0
WPAC,200301W,172.4,4.6,2003011321,23.0,0.0,1003.0
WPAC,200301W,171.5,5.1,2003011400,25.0,0.0,1002.0
WPAC,200301W,170.6,5.4,2003011403,25.0,0.0,1002.0
WPAC,200301W,169.7,5.7,2003011406,25.0,0.0,1002.0
WPAC,200301W,166.2,5.5,2003011421,25.0,0.0,1002.0
WPAC,200301W,165.6,5.4,2003011500,25.0,0.0,1002.0
WPAC,200301W,164.8,5.7,2003011503,25.0,0.0,1003.0
WPAC,200301W,164.1,6.0,2003011506,25.0,0.0,1004.0
WPAC,200301W,160.0,7.6,2003011521,30.0,0.0,1000.0
WPAC,200301W,159.2,7.9,2003011600,30.0,0.0,1000.0
WPAC,200301W,158.5,8.2,2003011603,30.0,0.0,1000.0
WPAC,200301W,157.8,8.5,2003011606,30.0,0.0,1000.0
WPAC,200301W,153.8,9.7,2003011621,33.0,41.2,999.0
WPAC,200301W,153.0,10.0,2003011700,35.0,82.5,997.0
WPAC,200301W,152.2,10.4,2003011703,35.0,82.5,997.0
WPAC,200301W,151.4,10.9,2003011706,35.0,82.5,997.0
WPAC,200301W,147.9,12.8,2003011721,38.0,41.2,996.0
WPAC,200301W,147.4,13.2,2003011800,40.0,82.5,994.0
WPAC,200301W,147.1,13.4,2003011803,43.0,82.5,993.0
WPAC,200301W,146.7,13.7,2003011806,45.0,82.5,991.0
WPAC,200301W,147.8,14.4,2003011821,50.0,80.0,987.0
WPAC,200301W,148.2,14.5,2003011900,50.0,80.0,987.0
WPAC,200301W,148.6,14.7,2003011903,48.0,80.0,989.0
WPAC,200301W,149.0,14.8,2003011906,45.0,80.0,991.0
WPAC,200301W,151.4,16.4,2003011921,40.0,71.2,994.0
WPAC,200301W,152.0,16.7,2003012000,40.0,62.5,994.0
WPAC,200301W,152.7,16.9,2003012003,38.0,62.5,996.0
WPAC,200301W,153.4,17.2,2003012006,35.0,62.5,997.0
WPAC,200301W,156.1,18.1,2003012021,28.0,0.0,1001.0
WPAC,200301W,156.3,18.2,2003012100,25.0,0.0,1002.0
WPAC,200301W,156.4,18.3,2003012103,23.0,0.0,1003.0
WPAC,200301W,156.6,18.4,2003012106,20.0,0.0,1004.0
WPAC,200302W,160.1,3.5,2003040821,28.0,0.0,1001.0
WPAC,200302W,160.2,3.7,2003040900,30.0,0.0,1000.0
WPAC,200302W,160.3,3.9,2003040903,33.0,0.0,999.0
WPAC,200302W,160.4,4.1,2003040906,35.0,0.0,997.0
WPAC,200302W,160.5,6.0,2003040921,38.0,100.0,996.0
WPAC,200302W,160.4,6.5,2003041000,40.0,100.0,994.0
WPAC,200302W,160.1,7.0,2003041003,40.0,100.0,994.0
WPAC,200302W,159.7,7.5,2003041006,40.0,100.0,994.0
WPAC,200302W,157.9,8.8,2003041021,40.0,91.2,994.0
WPAC,200302W,157.6,9.1,2003041100,40.0,91.2,994.0
WPAC,200302W,157.2,9.3,2003041103,40.0,91.2,994.0
WPAC,200302W,156.8,9.6,2003041106,40.0,91.2,994.0
WPAC,200302W,154.8,10.2,2003041121,53.0,89.4,986.0
WPAC,200302W,154.3,10.2,2003041200,55.0,87.5,984.0
WPAC,200302W,153.9,10.2,2003041203,55.0,87.5,984.0
WPAC,200302W,153.4,10.2,2003041206,55.0,87.5,984.0
WPAC,200302W,151.1,10.1,2003041221,65.0,112.5,976.0
WPAC,200302W,150.7,10.1,2003041300,65.0,112.5,976.0
WPAC,200302W,150.2,10.1,2003041303,65.0,112.5,976.0
WPAC,200302W,149.8,10.2,2003041306,65.0,112.5,976.0
WPAC,200302W,147.8,10.4,2003041321,83.0,112.5,961.0
WPAC,200302W,147.3,10.4,2003041400,90.0,112.5,954.0
WPAC,200302W,146.8,10.5,2003041403,95.0,112.5,949.0
WPAC,200302W,146.3,10.6,2003041406,100.0,112.5,944.0
WPAC,200302W,145.8,10.6,2003041409,105.0,112.5,939.0
WPAC,200302W,143.2,11.2,2003041421,123.0,125.0,919.0
WPAC,200302W,142.5,11.4,2003041500,125.0,135.0,916.0
WPAC,200302W,141.8,11.7,2003041503,125.0,133.8,916.0
WPAC,200302W,141.1,11.9,2003041506,125.0,132.5,916.0
WPAC,200302W,140.3,12.1,2003041509,125.0,132.5,916.0
WPAC,200302W,137.7,12.8,2003041521,133.0,132.5,907.0
WPAC,200302W,137.0,13.0,2003041600,135.0,132.5,904.0
WPAC,200302W,136.6,13.2,2003041603,135.0,132.5,904.0
WPAC,200302W,136.1,13.4,2003041606,135.0,132.5,904.0
WPAC,200302W,135.6,13.6,2003041609,133.0,132.5,907.0
WPAC,200302W,134.0,14.0,2003041621,115.0,125.0,933.0
WPAC,200302W,133.6,14.0,2003041700,115.0,125.0,938.0
WPAC,200302W,133.2,13.8,2003041703,113.0,125.0,938.0
WPAC,200302W,132.8,13.7,2003041706,110.0,125.0,938.0
WPAC,200302W,132.4,13.6,2003041709,108.0,125.0,938.0
WPAC,200302W,130.9,13.5,2003041721,110.0,125.0,933.0
WPAC,200302W,130.6,13.5,2003041800,115.0,125.0,927.0
WPAC,200302W,130.3,13.5,2003041803,120.0,125.0,922.0
WPAC,200302W,130.0,13.5,2003041806,125.0,125.0,916.0
WPAC,200302W,129.8,13.6,2003041809,125.0,130.0,916.0
WPAC,200302W,128.7,14.2,2003041900,115.0,135.0,927.0
WPAC,200302W,128.5,14.4,2003041903,110.0,135.0,933.0
WPAC,200302W,128.3,14.7,2003041906,105.0,135.0,938.0
WPAC,200302W,128.1,14.9,2003041909,100.0,133.1,944.0
WPAC,200302W,126.6,16.2,2003042000,85.0,132.5,958.0
WPAC,200302W,126.3,16.4,2003042003,90.0,132.5,954.0
WPAC,200302W,126.1,16.7,2003042006,95.0,132.5,949.0
WPAC,200302W,125.8,16.9,2003042009,98.0,132.5,947.0
WPAC,200302W,124.6,18.4,2003042100,100.0,120.0,944.0
WPAC,200302W,124.4,18.5,2003042103,98.0,120.0,947.0
WPAC,200302W,124.3,18.7,2003042106,95.0,120.0,949.0
WPAC,200302W,124.3,18.9,2003042109,90.0,115.0,954.0
WPAC,200302W,123.5,19.9,2003042200,55.0,110.0,984.0
WPAC,200302W,123.3,20.1,2003042203,53.0,105.0,986.0
WPAC,200302W,123.2,20.3,2003042206,50.0,100.0,987.0
WPAC,200302W,123.2,20.5,2003042209,48.0,98.8,989.0
WPAC,200302W,122.5,20.8,2003042300,35.0,97.5,997.0
WPAC,200302W,122.5,20.9,2003042303,35.0,88.8,997.0
WPAC,200302W,122.4,20.9,2003042306,35.0,80.0,997.0
WPAC,200302W,122.4,21.0,2003042309,35.0,86.2,997.0
WPAC,200302W,122.8,22.1,2003042400,35.0,0.0,997.0
WPAC,200302W,123.0,22.6,2003042403,35.0,0.0,997.0
WPAC,200302W,123.2,23.0,2003042406,35.0,0.0,997.0
WPAC,200302W,123.6,23.9,2003042409,35.0,0.0,997.0
WPAC,200302W,126.3,27.9,2003042421,35.0,0.0,997.0
WPAC,200302W,127.3,29.0,2003042500,35.0,0.0,997.0
WPAC,200302W,128.7,30.6,2003042503,33.0,0.0,999.0
WPAC,200302W,130.1,32.1,2003042506,30.0,0.0,1000.0
WPAC,200303W,130.7,7.5,2003051706,25.0,0.0,1002.0
WPAC,200303W,130.6,7.6,2003051709,25.0,0.0,1002.0
WPAC,200303W,130.3,7.8,2003051721,25.0,0.0,1002.0
WPAC,200303W,130.2,7.8,2003051800,25.0,0.0,1002.0
WPAC,200303W,130.1,7.8,2003051803,28.0,0.0,1001.0
WPAC,200303W,130.0,7.9,2003051806,30.0,0.0,1000.0
WPAC,200303W,130.0,8.0,2003051809,30.0,0.0,1000.0
WPAC,200303W,130.7,8.8,2003051821,30.0,0.0,1000.0
WPAC,200303W,130.9,9.1,2003051900,30.0,0.0,1000.0
WPAC,200303W,131.1,9.3,2003051903,30.0,0.0,1000.0
WPAC,200303W,131.2,9.6,2003051906,30.0,0.0,1000.0
WPAC,200303W,131.2,9.9,2003051909,30.0,0.0,1000.0
WPAC,200303W,131.1,11.2,2003051921,30.0,0.0,1000.0
WPAC,200303W,131.0,11.6,2003052000,30.0,0.0,1000.0
WPAC,200303W,130.9,12.1,2003052003,28.0,0.0,1001.0
WPAC,200303W,130.8,12.6,2003052006,25.0,0.0,1002.0
WPAC,200303W,130.6,13.1,2003052009,25.0,0.0,1002.0
WPAC,200304W,148.2,4.6,2003051806,15.0,0.0,1006.0
WPAC,200304W,149.2,6.0,2003051821,23.0,0.0,1003.0
WPAC,200304W,149.3,6.3,2003051900,25.0,0.0,1002.0
WPAC,200304W,149.6,6.5,2003051903,30.0,0.0,1000.0
WPAC,200304W,149.8,6.7,2003051906,35.0,0.0,997.0
WPAC,200304W,150.9,7.1,2003051921,35.0,0.0,997.0
WPAC,200304W,151.0,7.3,2003052000,35.0,0.0,997.0
WPAC,200304W,150.9,7.5,2003052003,35.0,26.2,997.0
WPAC,200304W,150.8,7.7,2003052006,35.0,52.5,997.0
WPAC,200304W,150.4,8.6,2003052021,55.0,72.5,984.0
WPAC,200304W,150.3,8.8,2003052100,55.0,72.5,984.0
WPAC,200304W,150.4,9.1,2003052103,55.0,72.5,984.0
WPAC,200304W,150.6,9.4,2003052106,55.0,72.5,984.0
WPAC,200304W,151.1,11.4,2003052121,63.0,95.0,978.0
WPAC,200304W,151.1,11.8,2003052200,65.0,95.0,976.0
WPAC,200304W,151.2,14.6,2003052221,75.0,102.5,967.0
WPAC,200304W,151.2,15.6,2003052306,95.0,115.0,949.0
WPAC,200304W,151.3,16.0,2003052309,100.0,115.0,944.0
WPAC,200304W,154.2,21.7,2003052421,115.0,125.0,927.0
WPAC,200304W,154.7,22.4,2003052500,115.0,125.0,927.0
WPAC,200304W,155.1,23.1,2003052503,103.0,125.0,941.0
WPAC,200304W,155.6,23.8,2003052506,90.0,125.0,954.0
WPAC,200304W,158.1,27.6,2003052521,65.0,126.2,976.0
WPAC,200304W,158.6,28.3,2003052600,65.0,125.0,976.0
WPAC,200304W,159.5,29.0,2003052603,60.0,125.0,980.0
WPAC,200304W,160.4,29.7,2003052606,55.0,125.0,984.0
WPAC,200304W,161.4,30.4,2003052609,55.0,120.0,984.0
WPAC,200304W,164.5,32.4,2003052618,45.0,0.0,991.0
WPAC,200304W,165.7,33.1,2003052621,45.0,0.0,991.0
WPAC,200304W,166.9,33.9,2003052700,45.0,0.0,991.0
WPAC,200304W,168.9,35.0,2003052703,45.0,0.0,991.0
WPAC,200304W,170.9,36.1,2003052706,45.0,0.0,991.0
WPAC,200305W,118.7,16.4,2003052421,23.0,0.0,1002.0
WPAC,200305W,118.6,16.5,2003052500,25.0,0.0,1000.0
WPAC,200305W,118.4,16.5,2003052503,28.0,0.0,1000.0
WPAC,200305W,118.3,16.5,2003052506,30.0,0.0,1000.0
WPAC,200305W,118.2,16.4,2003052509,30.0,0.0,1000.0
WPAC,200305W,118.4,16.0,2003052600,45.0,70.0,991.0
WPAC,200305W,118.6,16.1,2003052603,45.0,70.0,991.0
WPAC,200305W,118.7,16.1,2003052606,45.0,70.0,991.0
WPAC,200305W,118.8,16.1,2003052609,45.0,70.0,991.0
WPAC,200305W,119.8,16.1,2003052700,55.0,0.0,984.0
WPAC,200305W,120.3,16.1,2003052703,50.0,47.5,988.0
WPAC,200305W,120.8,16.1,2003052706,45.0,95.0,991.0
WPAC,200305W,121.3,16.2,2003052709,40.0,95.0,994.0
WPAC,200305W,123.7,17.4,2003052800,30.0,0.0,1000.0
WPAC,200305W,123.8,18.1,2003052803,30.0,0.0,1000.0
WPAC,200305W,124.0,18.8,2003052806,30.0,0.0,1000.0
WPAC,200305W,124.5,19.2,2003052809,30.0,0.0,1000.0
WPAC,200305W,125.9,21.3,2003052821,33.0,0.0,999.0
WPAC,200305W,126.3,21.8,2003052900,35.0,0.0,997.0
WPAC,200305W,126.8,22.2,2003052903,35.0,18.8,997.0
WPAC,200305W,127.2,22.6,2003052906,35.0,37.5,997.0
WPAC,200305W,127.7,23.0,2003052909,40.0,40.0,994.0
WPAC,200305W,129.7,25.1,2003052921,55.0,85.0,984.0
WPAC,200305W,130.1,25.8,2003053000,55.0,100.0,984.0
WPAC,200305W,130.6,26.8,2003053003,55.0,97.5,984.0
WPAC,200305W,131.0,27.8,2003053006,55.0,95.0,984.0
WPAC,200306W,117.1,17.1,2003053106,25.0,0.0,1002.0
WPAC,200306W,117.0,17.1,2003053109,25.0,0.0,1002.0
WPAC,200306W,117.2,17.6,2003060100,30.0,0.0,1000.0
WPAC,200306W,117.3,17.8,2003060103,33.0,20.0,999.0
WPAC,200306W,117.5,17.9,2003060106,35.0,40.0,997.0
WPAC,200306W,117.8,18.2,2003060109,38.0,40.0,996.0
WPAC,200306W,119.6,20.0,2003060200,45.0,62.5,991.0
WPAC,200306W,120.2,20.4,2003060203,45.0,64.4,991.0
WPAC,200306W,120.8,20.8,2003060206,45.0,66.2,991.0
WPAC,200306W,121.4,21.1,2003060209,45.0,65.6,991.0
WPAC,200306W,125.3,23.0,2003060300,40.0,0.0,994.0
WPAC,200306W,126.6,23.6,2003060303,38.0,0.0,996.0
WPAC,200306W,127.9,24.1,2003060306,35.0,0.0,997.0
WPAC,200306W,129.4,24.9,2003060309,33.0,0.0,999.0
WPAC,200306W,135.3,28.4,2003060321,25.0,0.0,1002.0
WPAC,200306W,136.8,29.4,2003060400,25.0,0.0,1002.0
WPAC,200307W,153.8,8.2,2003060706,15.0,0.0,1006.0
WPAC,200307W,151.1,8.2,2003060721,15.0,0.0,1006.0
WPAC,200307W,150.8,8.2,2003060800,15.0,0.0,1006.0
WPAC,200307W,150.5,8.2,2003060803,15.0,0.0,1006.0
WPAC,200307W,150.2,8.3,2003060806,15.0,0.0,1006.0
WPAC,200307W,148.4,8.7,2003060900,15.0,0.0,1006.0
WPAC,200307W,147.9,8.8,2003060903,15.0,0.0,1006.0
WPAC,200307W,145.0,9.2,2003060921,20.0,0.0,1004.0
WPAC,200307W,144.6,9.4,2003061000,20.0,0.0,1004.0
WPAC,200307W,144.2,9.4,2003061003,20.0,0.0,1004.0
WPAC,200307W,143.8,9.5,2003061006,20.0,0.0,1004.0
WPAC,200307W,143.4,9.6,2003061009,20.0,0.0,1004.0
WPAC,200307W,141.2,9.6,2003061021,20.0,0.0,1004.0
WPAC,200307W,140.1,9.6,2003061103,20.0,0.0,1004.0
WPAC,200307W,139.5,9.6,2003061106,20.0,0.0,1004.0
WPAC,200307W,138.9,9.5,2003061109,20.0,0.0,1004.0
WPAC,200307W,136.6,9.4,2003061121,25.0,0.0,1002.0
WPAC,200307W,135.9,9.5,2003061200,25.0,0.0,1002.0
WPAC,200307W,135.3,9.7,2003061203,28.0,0.0,1001.0
WPAC,200307W,132.3,10.6,2003061221,33.0,0.0,999.0
WPAC,200307W,131.1,11.1,2003061303,40.0,40.0,994.0
WPAC,200307W,130.4,11.3,2003061306,45.0,80.0,991.0
WPAC,200307W,129.8,11.4,2003061309,45.0,80.0,991.0
WPAC,200307W,127.4,11.4,2003061400,50.0,115.0,987.0
WPAC,200307W,127.2,11.7,2003061403,48.0,107.5,989.0
WPAC,200307W,127.0,12.0,2003061406,45.0,100.0,991.0
WPAC,200307W,126.8,12.2,2003061409,45.0,101.2,991.0
WPAC,200307W,126.2,13.8,2003061500,45.0,100.0,991.0
WPAC,200307W,126.1,14.1,2003061503,48.0,100.0,989.0
WPAC,200307W,125.9,14.4,2003061506,50.0,100.0,987.0
WPAC,200307W,125.7,14.7,2003061509,53.0,105.0,986.0
WPAC,200307W,124.5,16.5,2003061600,60.0,110.0,980.0
WPAC,200307W,124.2,16.9,2003061603,60.0,112.5,980.0
WPAC,200307W,124.0,17.3,2003061606,60.0,115.0,980.0
WPAC,200307W,123.7,17.7,2003061609,60.0,115.0,980.0
WPAC,200307W,123.1,20.0,2003061700,75.0,130.0,967.0
WPAC,200307W,123.2,20.4,2003061703,75.0,132.5,967.0
WPAC,200307W,123.2,20.8,2003061706,75.0,135.0,967.0
WPAC,200307W,123.4,21.5,2003061709,75.0,135.0,967.0
WPAC,200307W,123.9,25.2,2003061800,100.0,140.0,944.0
WPAC,200307W,124.2,25.7,2003061803,108.0,150.0,936.0
WPAC,200307W,127.8,31.4,2003061821,78.0,92.5,965.0
WPAC,200307W,128.5,32.5,2003061900,70.0,95.0,972.0
WPAC,200307W,129.3,34.0,2003061903,68.0,95.0,974.0
WPAC,200307W,130.1,35.4,2003061906,65.0,95.0,976.0
WPAC,200307W,131.3,36.4,2003061909,60.0,47.5,980.0
WPAC,200307W,136.1,39.9,2003061921,45.0,0.0,991.0
WPAC,200307W,137.2,40.5,2003062000,45.0,0.0,991.0
WPAC,200308W,135.1,10.4,2003071421,15.0,0.0,1007.0
WPAC,200308W,134.5,10.4,2003071500,15.0,0.0,1007.0
WPAC,200308W,133.3,10.2,2003071506,20.0,0.0,1004.0
WPAC,200308W,132.7,10.1,2003071509,23.0,0.0,1003.0
WPAC,200308W,130.4,10.1,2003071521,28.0,0.0,1001.0
WPAC,200308W,129.8,10.1,2003071600,30.0,0.0,1000.0
WPAC,200308W,129.3,10.2,2003071603,30.0,0.0,1000.0
WPAC,200308W,128.8,10.3,2003071606,30.0,0.0,1000.0
WPAC,200308W,128.3,10.4,2003071609,30.0,0.0,1000.0
WPAC,200308W,125.7,11.0,2003071700,45.0,95.0,991.0
WPAC,200308W,125.1,11.0,2003071703,43.0,92.5,993.0
WPAC,200308W,124.5,11.0,2003071706,40.0,90.0,994.0
WPAC,200308W,123.8,11.2,2003071709,40.0,85.0,994.0
WPAC,200308W,120.5,11.8,2003071800,45.0,90.0,991.0
WPAC,200308W,120.0,12.1,2003071803,45.0,90.0,991.0
WPAC,200308W,119.4,12.4,2003071806,45.0,90.0,991.0
WPAC,200308W,119.0,12.7,2003071809,45.0,90.0,991.0
